Date,Price,Note
2011-02-03,124600 gp,
2011-02-04,115100 gp,
2011-02-05,115100 gp,
2011-02-06,117600 gp,
2011-02-07,117600 gp,
2011-02-08,122700 gp,
2011-02-09,122600 gp,
2011-02-10,122600 gp,
2011-02-11,123700 gp,
2011-02-12,123700 gp,
2011-02-13,123000 gp,
2011-02-14,119400 gp,
2011-02-15,119400 gp,
2011-02-16,109400 gp,
2011-02-17,109400 gp,
2011-02-18,108000 gp,
2011-02-19,108000 gp,
2011-02-20,109100 gp,
2011-02-21,118600 gp,
2011-02-22,117200 gp,
2011-02-23,114400 gp,
2011-02-24,111600 gp,
2011-02-25,111600 gp,
2011-02-26,109700 gp,
2011-02-27,108800 gp,
2011-02-28,109000 gp,
2011-03-01,109000 gp,
2011-03-02,106500 gp,
2011-03-03,106500 gp,
2011-03-04,107500 gp,
2011-03-05,107000 gp,
2011-03-06,110300 gp,
2011-03-07,111700 gp,
2011-03-08,111700 gp,
2011-03-09,110900 gp,
2011-03-10,110900 gp,
2011-03-11,109300 gp,
2011-03-12,109300 gp,
2011-03-13,107600 gp,
2011-03-14,110100 gp,
2011-03-15,110100 gp,
2011-03-16,115900 gp,
2011-03-17,121400 gp,
2011-03-18,121400 gp,
2011-03-19,122900 gp,
2011-03-20,122900 gp,
2011-03-21,129400 gp,
2011-03-22,134200 gp,
2011-03-23,136700 gp,
2011-03-24,136700 gp,
2011-03-25,132500 gp,
2011-03-26,132500 gp,
2011-03-27,123154 gp,
2011-03-28,116900 gp,
2011-03-29,119000 gp,
2011-03-30,115700 gp,
2011-03-31,117400 gp,
2011-04-01,117400 gp,
2011-04-02,120200 gp,
2011-04-03,122100 gp,
2011-04-04,130500 gp,
2011-04-05,132600 gp,
2011-04-06,135400 gp,
2011-04-07,135400 gp,
2011-04-08,128400 gp,
2011-04-09,127600 gp,
2011-04-10,136600 gp,
2011-04-11,136600 gp,
2011-04-12,147800 gp,
2011-04-13,147800 gp,
2011-04-14,161300 gp,
2011-04-15,161254 gp,
2011-04-16,169300 gp,
2011-04-17,169300 gp,
2011-04-18,181500 gp,
2011-04-19,176000 gp,
2011-04-20,176000 gp,
2011-04-21,170100 gp,
2011-04-22,166500 gp,
2011-04-23,165900 gp,
2011-04-24,169800 gp,
2011-04-25,175500 gp,
2011-04-26,183300 gp,
2011-04-27,199900 gp,
2011-04-28,199900 gp,
2011-04-29,209200 gp,
2011-04-30,219400 gp,
2011-05-01,229500 gp,
2011-05-02,211600 gp,
2011-05-03,201000 gp,
2011-05-04,191800 gp,
2011-05-05,191800 gp,
2011-05-06,182800 gp,
2011-05-07,176600 gp,
2011-05-08,178500 gp,
2011-05-09,186100 gp,
2011-05-10,186100 gp,
2011-05-11,184700 gp,
2011-05-12,179200 gp,
2011-05-13,169731 gp,
2011-05-14,160200 gp,
2011-05-15,161400 gp,
2011-05-16,162200 gp,
2011-05-17,158900 gp,
2011-05-18,161700 gp,
2011-05-19,161700 gp,
2011-05-20,164100 gp,
2011-05-21,171300 gp,
2011-05-22,177100 gp,
2011-05-23,183047 gp,
2011-05-24,188200 gp,
2011-05-25,188200 gp,
2011-05-26,193000 gp,
2011-05-27,203514 gp,
2011-05-28,203500 gp,
2011-05-29,207000 gp,
2011-05-30,202100 gp,
2011-05-31,194300 gp,
2011-06-01,181852 gp,
2011-06-02,181900 gp,
2011-06-03,175015 gp,
2011-06-04,175000 gp,
2011-06-05,171600 gp,
2011-06-06,177000 gp,
2011-06-07,176700 gp,
2011-06-08,167464 gp,
2011-06-09,167500 gp,
2011-06-10,163400 gp,
2011-06-11,160200 gp,
2011-06-12,161100 gp,
2011-06-13,171720 gp,
2011-06-14,171000 gp,
2011-06-15,177954 gp,
2011-06-16,178000 gp,
2011-06-17,173500 gp,
2011-06-18,168500 gp,
2011-06-19,166300 gp,
2011-06-20,166890 gp,
2011-06-21,166900 gp,
2011-06-22,161130 gp,
2011-06-23,161100 gp,
2011-06-24,160100 gp,
2011-06-25,160000 gp,
2011-06-26,154500 gp,
2011-06-27,149921 gp,
2011-06-28,149900 gp,
2011-06-29,149948 gp,
2011-06-30,147000 gp,
2011-07-01,147000 gp,
2011-07-02,144000 gp,
2011-07-03,138300 gp,
2011-07-04,135959 gp,
2011-07-05,137521 gp,
2011-07-06,133703 gp,
2011-07-07,133700 gp,
2011-07-08,139200 gp,
2011-07-09,144500 gp,
2011-07-10,147900 gp,
2011-07-11,153289 gp,
2011-07-12,160005 gp,
2011-07-13,156988 gp,
2011-07-14,157000 gp,
2011-07-15,141778 gp,
2011-07-16,141800 gp,
2011-07-17,136500 gp,
2011-07-18,133846 gp,
2011-07-19,133800 gp,
2011-07-20,142716 gp,
2011-07-21,142700 gp,
2011-07-22,145700 gp,
2011-07-23,141700 gp,
2011-07-24,138346 gp,
2011-07-25,138708 gp,
2011-07-26,138700 gp,
2011-07-27,150109 gp,
2011-07-28,150100 gp,
2011-07-29,154000 gp,
2011-07-30,160400 gp,
2011-07-31,165200 gp,
2011-08-01,171998 gp,
2011-08-02,172000 gp,
2011-08-03,178675 gp,
2011-08-04,178700 gp,
2011-08-05,175653 gp,
2011-08-06,172700 gp,
2011-08-07,166400 gp,
2011-08-08,163845 gp,
2011-08-09,159070 gp,
2011-08-10,156300 gp,
2011-08-11,157062 gp,
2011-08-12,161600 gp,
2011-08-13,166596 gp,
2011-08-14,168758 gp,
2011-08-15,169150 gp,
2011-08-16,166008 gp,
2011-08-17,160600 gp,
2011-08-18,153172 gp,
2011-08-19,145555 gp,
2011-08-20,145600 gp,
2011-08-21,140300 gp,
2011-08-22,137440 gp,
2011-08-23,137400 gp,
2011-08-24,139957 gp,
2011-08-25,140000 gp,
2011-08-26,152696 gp,
2011-08-27,152700 gp,
2011-08-28,158900 gp,
2011-08-29,165356 gp,
2011-08-30,171500 gp,
2011-08-31,179197 gp,
2011-09-01,179200 gp,
2011-09-02,186800 gp,
2011-09-03,183500 gp,
2011-09-04,183500 gp,
2011-09-05,167833 gp,
2011-09-06,167800 gp,
2011-09-07,154145 gp,
2011-09-08,154100 gp,
2011-09-09,141800 gp,
2011-09-10,137631 gp,
2011-09-11,137600 gp,
2011-09-12,142173 gp,
2011-09-13,142200 gp,
2011-09-14,144300 gp,
2011-09-15,149000 gp,
2011-09-16,148884 gp,
2011-09-17,153700 gp,
2011-09-18,158559 gp,
2011-09-19,161741 gp,
2011-09-20,161700 gp,
2011-09-21,158832 gp,
2011-09-22,158800 gp,
2011-09-23,150569 gp,
2011-09-24,150600 gp,
2011-09-25,151200 gp,
2011-09-26,154800 gp,
2011-09-27,158539 gp,
2011-09-28,162809 gp,
2011-09-29,162800 gp,
2011-09-30,158500 gp,
2011-10-01,158500 gp,
2011-10-02,154300 gp,
2011-10-03,154599 gp,
2011-10-04,154600 gp,
2011-10-05,161263 gp,
2011-10-06,161300 gp,
2011-10-07,160378 gp,
2011-10-08,160400 gp,
2011-10-09,155900 gp,
2011-10-10,154600 gp,
2011-10-11,157600 gp,
2011-10-12,168186 gp,
2011-10-13,173300 gp,
2011-10-14,178693 gp,
2011-10-15,178700 gp,
2011-10-16,172600 gp,
2011-10-17,157141 gp,
2011-10-18,157100 gp,
2011-10-19,142140 gp,
2011-10-20,142100 gp,
2011-10-21,134840 gp,
2011-10-22,134800 gp,
2011-10-23,137800 gp,
2011-10-24,150995 gp,
2011-10-25,151000 gp,
2011-10-26,166171 gp,
2011-10-27,166200 gp,
2011-10-28,179416 gp,
2011-10-29,179937 gp,
2011-10-30,179900 gp,
2011-10-31,175837 gp,
2011-11-01,175800 gp,
2011-11-02,168700 gp,
2011-11-03,160300 gp,
2011-11-04,154800 gp,
2011-11-05,151900 gp,
2011-11-06,153700 gp,
2011-11-07,161718 gp,
2011-11-08,161700 gp,
2011-11-09,158570 gp,
2011-11-10,158600 gp,
2011-11-11,155872 gp,
2011-11-12,149000 gp,
2011-11-13,142967 gp,
2011-11-14,136693 gp,
2011-11-15,136700 gp,
2011-11-16,126034 gp,
2011-11-17,126000 gp,
2011-11-18,120000 gp,
2011-11-19,121993 gp,
2011-11-20,122000 gp,
2011-11-21,132856 gp,
2011-11-22,132856 gp,
2011-11-23,136000 gp,
2011-11-24,138200 gp,
2011-11-25,138400 gp,
2011-11-26,134470 gp,
2011-11-27,134500 gp,
2011-11-28,136400 gp,
2011-11-29,140300 gp,
2011-11-30,150789 gp,
2011-12-01,150800 gp,
2011-12-02,147905 gp,
2011-12-03,147900 gp,
2011-12-04,156992 gp,
2011-12-05,164842 gp,
2011-12-06,172584 gp,
2011-12-07,177795 gp,
2011-12-08,180206 gp,
2011-12-09,176684 gp,
2011-12-10,172352 gp,
2011-12-11,168278 gp,
2011-12-12,164388 gp,
2011-12-13,163577 gp,
2011-12-14,170855 gp,
2011-12-15,174876 gp,
2011-12-16,168361 gp,
2011-12-17,166514 gp,
2011-12-18,166006 gp,
2011-12-19,164080 gp,
2011-12-20,164667 gp,
2011-12-21,166019 gp,
2011-12-22,166019 gp,
2011-12-23,170223 gp,
2011-12-24,178438 gp,
2011-12-25,179725 gp,
2011-12-26,175108 gp,
2011-12-27,173574 gp,
2011-12-28,173452 gp,
2011-12-29,175190 gp,
2011-12-30,180749 gp,
2011-12-31,180605 gp,
2012-01-01,180472 gp,
2012-01-02,189418 gp,
2012-01-03,197993 gp,
2012-01-04,207893 gp,
2012-01-05,218268 gp,
2012-01-06,226286 gp,
2012-01-07,217635 gp,
2012-01-08,206781 gp,
2012-01-09,196936 gp,
2012-01-10,187415 gp,
2012-01-11,178096 gp,
2012-01-12,169191 gp,
2012-01-13,160760 gp,
2012-01-14,153000 gp,
2012-01-15,150793 gp,
2012-01-16,153559 gp,
2012-01-17,158412 gp,
2012-01-18,158412 gp,
2012-01-19,155784 gp,
2012-01-20,150594 gp,
2012-01-21,150053 gp,
2012-01-22,146211 gp,
2012-01-23,145748 gp,
2012-01-24,145748 gp,
2012-01-25,151992 gp,
2012-01-26,158224 gp,
2012-01-27,155401 gp,
2012-01-28,154354 gp,
2012-01-29,158619 gp,
2012-01-30,163565 gp,
2012-01-31,168395 gp,
2012-02-01,163588 gp,
2012-02-02,160314 gp,
2012-02-03,155536 gp,
2012-02-04,149152 gp,
2012-02-05,149152 gp,
2012-02-06,144208 gp,
2012-02-07,141227 gp,
2012-02-08,141143 gp,
2012-02-09,142839 gp,
2012-02-10,142839 gp,
2012-02-11,142272 gp,
2012-02-12,137966 gp,
2012-02-13,135541 gp,
2012-02-14,135541 gp,
2012-02-15,131963 gp,
2012-02-16,129894 gp,
2012-02-17,123406 gp,
2012-02-18,135507 gp,
2012-02-19,128789 gp,
2012-02-20,122736 gp,
2012-02-21,120324 gp,
2012-02-22,118652 gp,
2012-02-23,120001 gp,
2012-02-24,123769 gp,
2012-02-25,129628 gp,
2012-02-26,132239 gp,
2012-02-27,132239 gp,
2012-02-28,135257 gp,
2012-02-29,137965 gp,
2012-03-01,137965 gp,
2012-03-02,133976 gp,
2012-03-03,128879 gp,
2012-03-04,126483 gp,
2012-03-05,126483 gp,
2012-03-06,128216 gp,
2012-03-07,130685 gp,
2012-03-08,131691 gp,
2012-03-09,136518 gp,
2012-03-10,136518 gp,
2012-03-11,141402 gp,
2012-03-12,147195 gp,
2012-03-13,147195 gp,
2012-03-14,153427 gp,
2012-03-15,153427 gp,
2012-03-16,154585 gp,
2012-03-17,157587 gp,
2012-03-18,158161 gp,
2012-03-19,161191 gp,
2012-03-20,161191 gp,
2012-03-21,166370 gp,
2012-03-22,168996 gp,
2012-03-23,171622 gp,
2012-03-24,174247 gp,
2012-03-25,176873 gp,
2012-03-26,179499 gp,
2012-03-27,188073 gp,
2012-03-28,196556 gp,
2012-03-29,200419 gp,
2012-03-30,204794 gp,
2012-03-31,201473 gp,
2012-04-01,194127 gp,
2012-04-02,189084 gp,
2012-04-03,189084 gp,
2012-04-04,186622 gp,
2012-04-05,186177 gp,
2012-04-06,186177 gp,
2012-04-07,180048 gp,
2012-04-08,172323 gp,
2012-04-09,165322 gp,
2012-04-10,161147 gp,
2012-04-11,156959 gp,
2012-04-12,156959 gp,
2012-04-13,152564 gp,
2012-04-14,152682 gp,
2012-04-15,151572 gp,
2012-04-16,150796 gp,
2012-04-17,149849 gp,
2012-04-18,149849 gp,
2012-04-19,148458 gp,
2012-04-20,146602 gp,
2012-04-21,145151 gp,
2012-04-22,141436 gp,
2012-04-23,141436 gp,
2012-04-24,143476 gp,
2012-04-25,143476 gp,
2012-04-26,137624 gp,
2012-04-27,132619 gp,
2012-04-28,127417 gp,
2012-04-29,123069 gp,
2012-04-30,120576 gp,
2012-05-01,121970 gp,
2012-05-02,121970 gp,
2012-05-03,124085 gp,
2012-05-04,126343 gp,
2012-05-05,126343 gp,
2012-05-06,129478 gp,
2012-05-07,134235 gp,
2012-05-08,140126 gp,
2012-05-09,146923 gp,
2012-05-10,146923 gp,
2012-05-11,153216 gp,
2012-05-12,154074 gp,
2012-05-13,151658 gp,
2012-05-14,155952 gp,
2012-05-15,155952 gp,
2012-05-16,158649 gp,
2012-05-17,161034 gp,
2012-05-18,162216 gp,
2012-05-19,155073 gp,
2012-05-20,147487 gp,
2012-05-21,140249 gp,
2012-05-22,135057 gp,
2012-05-23,130163 gp,
2012-05-24,130163 gp,
2012-05-25,129699 gp,
2012-05-26,127657 gp,
2012-05-27,126141 gp,
2012-05-28,121097 gp,
2012-05-29,118547 gp,
2012-05-30,118190 gp,
2012-05-31,119818 gp,
2012-06-01,122270 gp,
2012-06-02,119717 gp,
2012-06-03,122773 gp,
2012-06-04,124979 gp,
2012-06-05,125238 gp,
2012-06-06,125278 gp,
2012-06-07,127795 gp,
2012-06-08,128423 gp,
2012-06-09,128423 gp,
2012-06-10,130380 gp,
2012-06-11,133623 gp,
2012-06-12,133623 gp,
2012-06-13,139178 gp,
2012-06-14,145331 gp,
2012-06-15,152598 gp,
2012-06-16,159758 gp,
2012-06-17,158101 gp,
2012-06-18,153415 gp,
2012-06-19,153786 gp,
2012-06-20,158858 gp,
2012-06-21,164244 gp,
2012-06-22,162420 gp,
2012-06-23,165029 gp,
2012-06-24,169254 gp,
2012-06-25,174629 gp,
2012-06-26,180911 gp,
2012-06-27,186680 gp,
2012-06-28,193346 gp,
2012-06-29,195444 gp,
2012-06-30,198783 gp,
2012-07-01,199588 gp,
2012-07-02,196845 gp,
2012-07-03,189608 gp,
2012-07-04,189608 gp,
2012-07-05,180127 gp,
2012-07-06,172809 gp,
2012-07-07,166487 gp,
2012-07-08,160414 gp,
2012-07-09,155971 gp,
2012-07-10,153551 gp,
2012-07-11,153044 gp,
2012-07-12,149281 gp,
2012-07-13,149962 gp,
2012-07-14,149962 gp,
2012-07-15,149181 gp,
2012-07-16,148761 gp,
2012-07-17,145668 gp,
2012-07-18,145668 gp,
2012-07-19,142307 gp,
2012-07-20,140383 gp,
2012-07-21,140383 gp,
2012-07-22,144320 gp,
2012-07-23,147810 gp,
2012-07-24,151554 gp,
2012-07-25,154101 gp,
2012-07-26,154101 gp,
2012-07-27,157690 gp,
2012-07-28,158520 gp,
2012-07-29,160282 gp,
2012-07-30,159243 gp,
2012-07-31,155727 gp,
2012-08-01,154134 gp,
2012-08-02,153162 gp,
2012-08-03,154262 gp,
2012-08-04,154262 gp,
2012-08-05,149518 gp,
2012-08-06,144798 gp,
2012-08-07,141738 gp,
2012-08-08,140811 gp,
2012-08-09,141203 gp,
2012-08-10,140724 gp,
2012-08-11,145685 gp,
2012-08-12,145685 gp,
2012-08-13,148957 gp,
2012-08-14,150685 gp,
2012-08-15,149253 gp,
2012-08-16,145229 gp,
2012-08-17,141460 gp,
2012-08-18,139108 gp,
2012-08-19,139108 gp,
2012-08-20,136269 gp,
2012-08-21,134315 gp,
2012-08-22,135932 gp,
2012-08-23,140685 gp,
2012-08-24,140685 gp,
2012-08-25,143265 gp,
2012-08-26,144937 gp,
2012-08-27,147883 gp,
2012-08-28,147883 gp,
2012-08-29,148719 gp,
2012-08-30,148719 gp,
2012-08-31,151024 gp,
2012-09-01,155049 gp,
2012-09-02,155049 gp,
2012-09-03,159612 gp,
2012-09-04,164970 gp,
2012-09-05,168896 gp,
2012-09-06,168896 gp,
2012-09-07,167429 gp,
2012-09-08,167429 gp,
2012-09-09,161186 gp,
2012-09-10,156874 gp,
2012-09-11,156874 gp,
2012-09-12,153819 gp,
2012-09-13,153819 gp,
2012-09-14,150973 gp,
2012-09-15,150973 gp,
2012-09-16,155933 gp,
2012-09-17,161868 gp,
2012-09-18,161868 gp,
2012-09-19,164848 gp,
2012-09-20,166393 gp,
2012-09-21,166393 gp,
2012-09-22,164860 gp,
2012-09-23,164860 gp,
2012-09-24,163913 gp,
2012-09-25,163913 gp,
2012-09-26,162952 gp,
2012-09-27,162952 gp,
2012-09-28,159238 gp,
2012-09-29,159238 gp,
2012-09-30,159877 gp,
2012-10-01,163828 gp,
2012-10-02,163828 gp,
2012-10-03,161553 gp,
2012-10-04,161553 gp,
2012-10-05,160928 gp,
2012-10-06,157036 gp,
2012-10-07,157036 gp,
2012-10-08,157195 gp,
2012-10-09,157195 gp,
2012-10-10,160687 gp,
2012-10-11,160687 gp,
2012-10-12,166036 gp,
2012-10-13,166036 gp,
2012-10-14,164472 gp,
2012-10-15,164472 gp,
2012-10-16,164829 gp,
2012-10-17,166510 gp,
2012-10-18,166510 gp,
2012-10-19,165105 gp,
2012-10-20,164124 gp,
2012-10-21,164124 gp,
2012-10-22,165513 gp,
2012-10-23,166381 gp,
2012-10-24,166381 gp,
2012-10-25,165904 gp,
2012-10-26,165904 gp,
2012-10-27,164626 gp,
2012-10-28,166617 gp,
2012-10-29,166617 gp,
2012-10-30,171137 gp,
2012-10-31,171137 gp,
2012-11-01,176708 gp,
2012-11-02,176708 gp,
2012-11-03,179634 gp,
2012-11-04,181790 gp,
2012-11-05,186466 gp,
2012-11-06,191142 gp,
2012-11-07,195818 gp,
2012-11-08,200495 gp,
2012-11-09,205171 gp,
2012-11-10,209847 gp,
2012-11-11,214523 gp,
2012-11-12,219199 gp,
2012-11-13,229388 gp,
2012-11-14,229388 gp,
2012-11-15,240478 gp,
2012-11-16,240478 gp,
2012-11-17,250948 gp,
2012-11-18,250948 gp,
2012-11-19,263496 gp,
2012-11-20,263496 gp,
2012-11-21,262166 gp,
2012-11-22,262166 gp,
2012-11-23,249078 gp,
2012-11-24,236624 gp,
2012-11-25,224792 gp,
2012-11-26,215860 gp,
2012-11-27,215860 gp,
2012-11-28,209061 gp,
2012-11-29,209061 gp,
2012-11-30,202256 gp,
2012-12-01,193964 gp,
2012-12-02,185068 gp,
2012-12-03,185068 gp,
2012-12-04,180114 gp,
2012-12-05,177919 gp,
2012-12-06,177919 gp,
2012-12-07,174283 gp,
2012-12-08,166574 gp,
2012-12-09,166574 gp,
2012-12-10,164965 gp,
2012-12-11,164965 gp,
2012-12-12,164359 gp,
2012-12-13,164359 gp,
2012-12-14,166556 gp,
2012-12-15,166556 gp,
2012-12-16,172179 gp,
2012-12-17,172179 gp,
2012-12-18,179450 gp,
2012-12-19,179450 gp,
2012-12-20,185217 gp,
2012-12-21,185217 gp,
2012-12-22,178076 gp,
2012-12-23,179531 gp,
2012-12-24,184272 gp,
2012-12-25,184272 gp,
2012-12-26,190824 gp,
2012-12-27,190824 gp,
2012-12-28,195039 gp,
2012-12-29,195039 gp,
2012-12-30,202991 gp,
2012-12-31,202991 gp,
2013-01-01,206853 gp,
2013-01-02,206853 gp,
2013-01-03,216135 gp,
2013-01-04,226133 gp,
2013-01-05,226133 gp,
2013-01-06,236471 gp,
2013-01-07,236471 gp,
2013-01-08,242656 gp,
2013-01-09,242656 gp,
2013-01-10,249838 gp,
2013-01-11,249838 gp,
2013-01-12,258632 gp,
2013-01-13,258632 gp,
2013-01-14,270865 gp,
2013-01-15,270865 gp,
2013-01-16,284409 gp,
2013-01-17,296793 gp,
2013-01-18,296793 gp,
2013-01-19,306054 gp,
2013-01-20,306054 gp,
2013-01-21,310308 gp,
2013-01-22,310308 gp,
2013-01-23,307430 gp,
2013-01-24,307430 gp,
2013-01-25,293101 gp,
2013-01-26,281803 gp,
2013-01-27,281803 gp,
2013-01-28,276720 gp,
2013-01-29,276720 gp,
2013-01-30,273828 gp,
2013-01-31,273828 gp,
2013-02-01,263858 gp,
2013-02-02,263858 gp,
2013-02-03,254505 gp,
2013-02-04,254505 gp,
2013-02-05,246217 gp,
2013-02-06,246217 gp,
2013-02-07,236853 gp,
2013-02-08,236853 gp,
2013-02-09,226171 gp,
2013-02-10,219480 gp,
2013-02-11,219480 gp,
2013-02-12,213510 gp,
2013-02-13,213510 gp,
2013-02-14,214436 gp,
2013-02-15,219474 gp,
2013-02-16,219474 gp,
2013-02-17,225459 gp,
2013-02-18,225459 gp,
2013-02-19,229411 gp,
2013-02-20,229411 gp,
2013-02-21,226589 gp,
2013-02-22,226589 gp,
2013-02-23,224184 gp,
2013-02-24,224184 gp,
2013-02-25,218553 gp,
2013-02-26,218553 gp,
2013-02-27,212099 gp,
2013-02-28,212099 gp,
2013-03-01,210871 gp,
2013-03-02,210871 gp,
2013-03-03,211894 gp,
2013-03-04,211894 gp,
2013-03-05,215408 gp,
2013-03-06,215408 gp,
2013-03-07,218888 gp,
2013-03-08,218888 gp,
2013-03-09,220816 gp,
2013-03-10,220816 gp,
2013-03-11,226348 gp,
2013-03-12,226348 gp,
2013-03-13,226999 gp,
2013-03-14,226999 gp,
2013-03-15,227357 gp,
2013-03-16,227357 gp,
2013-03-17,231908 gp,
2013-03-18,231908 gp,
2013-03-19,238686 gp,
2013-03-20,238686 gp,
2013-03-21,239617 gp,
2013-03-22,239617 gp,
2013-03-23,239760 gp,
2013-03-24,240205 gp,
2013-03-25,240205 gp,
2013-03-26,245806 gp,
2013-03-27,245806 gp,
2013-03-28,246605 gp,
2013-03-29,246605 gp,
2013-03-30,248271 gp,
2013-03-31,248271 gp,
2013-04-01,248317 gp,
2013-04-02,249001 gp,
2013-04-03,249685 gp,
2013-04-04,250369 gp,
2013-04-05,251054 gp,
2013-04-06,251738 gp,
2013-04-07,252422 gp,
2013-04-08,253106 gp,
2013-04-09,259950 gp,
2013-04-10,259950 gp,
2013-04-11,268322 gp,
2013-04-12,268322 gp,
2013-04-13,277920 gp,
2013-04-14,277920 gp,
2013-04-15,277956 gp,
2013-04-16,277956 gp,
2013-04-17,277956 gp,
2013-04-18,280490 gp,
2013-04-19,280490 gp,
2013-04-20,280732 gp,
2013-04-21,280732 gp,
2013-04-22,280732 gp,
2013-04-23,282070 gp,
2013-04-24,282070 gp,
2013-04-25,282070 gp,
2013-04-26,292629 gp,
2013-04-27,292629 gp,
2013-04-28,300969 gp,
2013-04-29,300969 gp,
2013-04-30,308257 gp,
2013-05-01,308257 gp,
2013-05-02,312510 gp,
2013-05-03,312510 gp,
2013-05-04,318349 gp,
2013-05-05,318349 gp,
2013-05-06,316576 gp,
2013-05-07,316576 gp,
2013-05-08,312889 gp,
2013-05-09,312889 gp,
2013-05-10,299321 gp,
2013-05-11,299321 gp,
2013-05-12,285397 gp,
2013-05-13,285397 gp,
2013-05-14,277589 gp,
2013-05-15,277589 gp,
2013-05-16,279582 gp,
2013-05-17,279582 gp,
2013-05-18,278687 gp,
2013-05-19,278687 gp,
2013-05-20,278760 gp,
2013-05-21,278760 gp,
2013-05-22,278760 gp,
2013-05-23,276574 gp,
2013-05-24,276574 gp,
2013-05-25,271010 gp,
2013-05-26,271010 gp,
2013-05-27,266969 gp,
2013-05-28,266969 gp,
2013-05-29,266969 gp,
2013-05-30,259532 gp,
2013-05-31,259532 gp,
2013-06-01,251890 gp,
2013-06-02,251890 gp,
2013-06-03,251890 gp,
2013-06-04,247590 gp,
2013-06-05,247590 gp,
2013-06-06,247590 gp,
2013-06-07,242231 gp,
2013-06-08,242231 gp,
2013-06-09,236291 gp,
2013-06-10,236291 gp,
2013-06-11,236044 gp,
2013-06-12,236044 gp,
2013-06-13,232405 gp,
2013-06-14,232405 gp,
2013-06-15,228826 gp,
2013-06-16,222639 gp,
2013-06-17,222639 gp,
2013-06-18,214750 gp,
2013-06-19,214750 gp,
2013-06-20,214750 gp,
2013-06-21,207560 gp,
2013-06-22,207560 gp,
2013-06-23,203954 gp,
2013-06-24,203954 gp,
2013-06-25,205736 gp,
2013-06-26,205736 gp,
2013-06-27,207754 gp,
2013-06-28,207754 gp,
2013-06-29,212695 gp,
2013-06-30,212695 gp,
2013-07-01,222683 gp,
2013-07-02,222683 gp,
2013-07-03,232258 gp,
2013-07-04,232258 gp,
2013-07-05,242570 gp,
2013-07-06,250781 gp,
2013-07-07,250781 gp,
2013-07-08,257644 gp,
2013-07-09,257644 gp,
2013-07-10,261361 gp,
2013-07-11,261361 gp,
2013-07-12,268115 gp,
2013-07-13,268115 gp,
2013-07-14,272366 gp,
2013-07-15,272366 gp,
2013-07-16,274314 gp,
2013-07-17,276262 gp,
2013-07-18,278211 gp,
2013-07-19,280159 gp,
2013-07-20,282107 gp,
2013-07-21,284055 gp,
2013-07-22,280318 gp,
2013-07-23,280318 gp,
2013-07-24,275794 gp,
2013-07-25,275794 gp,
2013-07-26,265210 gp,
2013-07-27,265210 gp,
2013-07-28,255171 gp,
2013-07-29,255171 gp,
2013-07-30,245018 gp,
2013-07-31,245018 gp,
2013-08-01,236791 gp,
2013-08-02,236791 gp,
2013-08-03,236791 gp,
2013-08-04,235103 gp,
2013-08-05,235103 gp,
2013-08-06,235103 gp,
2013-08-07,237984 gp,
2013-08-08,237984 gp,
2013-08-09,237984 gp,
2013-08-10,229493 gp,
2013-08-11,229493 gp,
2013-08-12,223376 gp,
2013-08-13,223376 gp,
2013-08-14,223376 gp,
2013-08-15,222068 gp,
2013-08-16,222068 gp,
2013-08-17,222068 gp,
2013-08-18,223242 gp,
2013-08-19,223242 gp,
2013-08-20,223242 gp,
2013-08-21,218644 gp,
2013-08-22,218644 gp,
2013-08-23,218644 gp,
2013-08-24,209778 gp,
2013-08-25,209778 gp,
2013-08-26,209778 gp,
2013-08-27,204612 gp,
2013-08-28,204612 gp,
2013-08-29,204612 gp,
2013-08-30,204612 gp,
2013-08-31,203954 gp,
2013-09-01,203954 gp,
2013-09-02,203954 gp,
2013-09-03,203954 gp,
2013-09-04,200304 gp,
2013-09-05,200304 gp,
2013-09-06,200304 gp,
2013-09-07,203350 gp,
2013-09-08,203350 gp,
2013-09-09,203350 gp,
2013-09-10,203350 gp,
2013-09-11,207866 gp,
2013-09-12,207866 gp,
2013-09-13,207866 gp,
2013-09-14,207866 gp,
2013-09-15,206684 gp,
2013-09-16,206684 gp,
2013-09-17,206684 gp,
2013-09-18,206684 gp,
2013-09-19,206684 gp,
2013-09-20,199849 gp,
2013-09-21,199849 gp,
2013-09-22,199849 gp,
2013-09-23,199849 gp,
2013-09-24,205579 gp,
2013-09-25,205579 gp,
2013-09-26,205579 gp,
2013-09-27,205579 gp,
2013-09-28,214108 gp,
2013-09-29,214108 gp,
2013-09-30,214108 gp,
2013-10-01,214108 gp,
2013-10-02,223217 gp,
2013-10-03,223217 gp,
2013-10-04,223217 gp,
2013-10-05,223217 gp,
2013-10-06,232564 gp,
2013-10-07,235122 gp,
2013-10-08,237679 gp,
2013-10-09,240237 gp,
2013-10-10,242795 gp,
2013-10-11,245352 gp,
2013-10-12,247910 gp,
2013-10-13,250467 gp,
2013-10-14,253025 gp,
2013-10-15,253025 gp,
2013-10-16,253025 gp,
2013-10-17,264559 gp,
2013-10-18,264559 gp,
2013-10-19,264559 gp,
2013-10-20,273824 gp,
2013-10-21,273824 gp,
2013-10-22,273824 gp,
2013-10-23,273824 gp,
2013-10-24,278853 gp,
2013-10-25,278853 gp,
2013-10-26,278853 gp,
2013-10-27,290872 gp,
2013-10-28,290872 gp,
